meter_id,group_id,model,fold,train_start,train_end,validation_start,validation_end,n_train,n_valid,wape,mae,status,error
M0037,G01,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.0688223571057807,0.5672762853018707,ok,
M0037,G01,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.0899270625989152,0.741234275670232,ok,
M0037,G01,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.26220832922453124,2.1612826591957615,ok,
M0037,G01,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.10379473159035649,0.8555401507097834,ok,
M0038,G02,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.09934772705233551,0.6969359783586375,ok,
M0038,G02,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.17855224576844123,1.2525649834666763,ok,
M0038,G02,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.07935715067624453,0.5566997362422508,ok,
M0038,G02,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.07258226669417095,0.5091731290776461,ok,
M0038,G02,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.08009598358006677,0.561650662771822,ok,
M0038,G02,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.206344891177852,1.4469357851604203,ok,
M0038,G02,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.09440880126858346,0.6620152900799039,ok,
M0038,G02,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.050741593198638114,0.3558112176951371,ok,
M0039,G03,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.043531898668811846,0.5663407167064229,ok,
M0039,G03,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.14821825593726473,1.9282878960808176,ok,
M0039,G03,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.02770727623383169,0.3604657540814626,ok,
M0039,G03,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.027607554155166338,0.3591683911078771,ok,
M0039,G03,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.05376702208551939,0.7099392782547652,ok,
M0039,G03,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.13235671695039194,1.7476369056570524,ok,
M0039,G03,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.04780664556345301,0.6312385200191312,ok,
M0039,G03,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.04216675047929478,0.5567693958204479,ok,
M0040,G04,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.08986920403714796,0.9803938358666994,ok,
M0040,G04,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.5155190525742234,5.623858660266921,ok,
M0040,G04,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.3541456772064683,3.8634173146625543,ok,
M0040,G04,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.08114145862655726,0.885181823106243,ok,
M0040,G04,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.10533698321415201,1.1741218078133284,ok,
M0040,G04,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.45628250270628123,5.085879817366114,ok,
M0040,G04,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.32674044228208426,3.6419599942219176,ok,
M0040,G04,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.0885374011773247,0.9868679580283274,ok,
M0041,G05,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.12431749128265214,1.8970820238902657,ok,
M0041,G05,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.11643080388769175,1.7767313577800243,ok,
M0041,G05,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.08842266647316628,1.3493278326321583,ok,
M0041,G05,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.08057368806971207,1.2295526048547476,ok,
M0041,G05,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.10456933111908437,1.6450169462774173,ok,
M0041,G05,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.13491032680670836,2.122321826579577,ok,
M0041,G05,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.09593344900187348,1.5091628456837363,ok,
M0041,G05,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.0814441782828076,1.2812270291590906,ok,
M0042,G06,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.1518552087560838,1.9760248578491737,ok,
M0042,G06,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.26496420843226165,3.4478623854349846,ok,
M0042,G06,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.10190099030243988,1.3259926447468777,ok,
M0042,G06,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.13377185333078154,1.740714129119973,ok,
M0042,G06,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.10095584310874915,1.2818244005279709,ok,
M0042,G06,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.2898646771136792,3.680377524807927,ok,
M0042,G06,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.09096382599407116,1.1549569409170335,ok,
M0042,G06,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.10619324564307936,1.3483230811111226,ok,
M0043,G07,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.10887399186796136,1.5812652440432882,ok,
M0043,G07,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.12914040577117133,1.8756108023967155,ok,
M0043,G07,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.08174752878834199,1.1872856303110562,ok,
M0043,G07,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.09568916237193051,1.3897712768156056,ok,
M0043,G07,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.08751668084195181,1.228663949661029,ok,
M0043,G07,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.08486719646619381,1.1914673157580262,ok,
M0043,G07,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.07285749420264072,1.02286073612736,ok,
M0043,G07,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.09531225083762532,1.338107494921167,ok,
M0044,G08,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.10119045144911785,1.0397218591363542,ok,
M0044,G08,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.07542984364133652,0.7750341671770317,ok,
M0044,G08,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.10942999199190273,1.1243823215504523,ok,
M0044,G08,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.06414468868300503,0.6590803185096181,ok,
M0044,G08,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.1292126666421197,1.287874130765928,ok,
M0044,G08,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.10152385676201758,1.0118973021547963,ok,
M0044,G08,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.16814706910475596,1.675936779974604,ok,
M0044,G08,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.09320861795248574,0.9290185780154858,ok,
M0045,G09,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.11661805355098072,1.971585376643125,ok,
M0045,G09,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.1282385897790603,2.1680462040914037,ok,
M0045,G09,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.07983415268765481,1.349703954086884,ok,
M0045,G09,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.09195481590201778,1.5546201023246653,ok,
M0045,G09,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.13728199298794624,2.2093076482235046,ok,
M0045,G09,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.18753269870289513,3.018002700271685,ok,
M0045,G09,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.09670186782350304,1.5562432590756625,ok,
M0045,G09,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.12286929142519316,1.9773610461884579,ok,
M0046,G10,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.10589777121794562,1.2701538595811215,ok,
M0046,G10,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.45044873705169614,5.402750174336982,ok,
M0046,G10,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.2799674050351728,3.357971333792103,ok,
M0046,G10,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.10527163614735738,1.2626439009920025,ok,
M0046,G10,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.09807499848869107,1.186971605430501,ok,
M0046,G10,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.31552014676061585,3.818643496479893,ok,
M0046,G10,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.15993069381365257,1.9355921011356891,ok,
M0046,G10,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.09035255062944934,1.093509189171637,ok,
M0047,G11,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.050592581636731526,0.3095178867705776,ok,
M0047,G11,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.08965769820118384,0.5485124574033783,ok,
M0047,G11,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.18336229201793175,1.121783220044161,ok,
M0047,G11,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.07608221434935124,0.465459667097523,ok,
M0047,G11,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.04729647354528357,0.2917240710616222,ok,
M0047,G11,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.07738399717112043,0.4773035492417062,ok,
M0047,G11,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.1759840445914096,1.085467437248619,ok,
M0047,G11,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.05330802741354712,0.3288032618849509,ok,
M0048,G12,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.11234669260970305,1.3464678054045984,ok,
M0048,G12,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.3645877919589458,4.369560978725883,ok,
M0048,G12,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.198759140075223,2.3821153691717747,ok,
M0048,G12,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.12527388356626498,1.5013993484078039,ok,
M0048,G12,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.16572187149795298,2.1435329915313797,ok,
M0048,G12,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.2891438984621137,3.7399377647095644,ok,
M0048,G12,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.15142114574259866,1.9585599569984986,ok,
M0048,G12,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.0918759189037897,1.188370982764139,ok,
M0049,G01,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.061253078257007876,0.4903544632196027,ok,
M0049,G01,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.12922713214768058,1.0345129227923306,ok,
M0049,G01,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.07171267825877832,0.5740875863589792,ok,
M0049,G01,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.058741945148894956,0.47025187634004767,ok,
M0049,G01,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.05924771420005675,0.4778146483622568,ok,
M0049,G01,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.09118463444934234,0.7353761176057608,ok,
M0049,G01,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.04513018578253501,0.3639611104217863,ok,
M0049,G01,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.04065389188636695,0.32786117268002596,ok,
M0050,G02,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.0480685756163176,0.4607788280220159,ok,
M0050,G02,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.09046499040156215,0.8671850937913863,ok,
M0050,G02,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.2124066144926772,2.0361009169748656,ok,
M0050,G02,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.07311031091342952,0.7008254966385868,ok,
M0050,G02,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.0421894917406906,0.4015123600045765,ok,
M0050,G02,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.07987833247242675,0.7601925612510181,ok,
M0050,G02,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.2007491583464132,1.9105057921060746,ok,
M0050,G02,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.07410955230671203,0.7052917685863423,ok,
M0051,G03,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.05226127334361772,0.42860726398688653,ok,
M0051,G03,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.07615420507487902,0.6245589399177215,ok,
M0051,G03,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.0871613978338002,0.7148315733753527,ok,
M0051,G03,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.08918978741304429,0.7314668838497672,ok,
M0051,G03,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.037626812173220545,0.3039544717079385,ok,
M0051,G03,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.10393553318301513,0.8396052776113319,ok,
M0051,G03,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.058794885725938405,0.4749530294430631,ok,
M0051,G03,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.07017405020730699,0.5668754573247895,ok,
M0052,G04,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.11986765991743784,0.4404639150564371,ok,
M0052,G04,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.15014590955002918,0.5517239194931066,ok,
M0052,G04,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.0529981014386251,0.19474603296913995,ok,
M0052,G04,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.06574190821415764,0.2415742352460514,ok,
M0052,G04,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.10659458552711328,0.38293402827774653,ok,
M0052,G04,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.17297708646776155,0.6214087910121813,ok,
M0052,G04,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.07672029375915862,0.275612602596723,ok,
M0052,G04,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.07762861837719465,0.27887569896553344,ok,
M0053,G05,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.06499018773845329,1.209637602082873,ok,
M0053,G05,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.12115194012037103,2.2549549006485328,ok,
M0053,G05,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.06156596809306299,1.1459039065052525,ok,
M0053,G05,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.056313872097976454,1.0481486448806345,ok,
M0053,G05,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.07886913938637617,1.4729760287377995,ok,
M0053,G05,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.11738823525479816,2.1923664684493764,ok,
M0053,G05,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.0703370311634629,1.3136286466726819,ok,
M0053,G05,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.06477296290402124,1.2097129803907425,ok,
M0054,G06,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.08214238678771418,0.2528318544710545,ok,
M0054,G06,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.4510104130285878,1.388196807653868,ok,
M0054,G06,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.3221624868885934,0.9916066745364228,ok,
M0054,G06,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.07300157367574725,0.22469670012687135,ok,
M0054,G06,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.07903601565367832,0.24020166636492313,ok,
M0054,G06,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.4960535449890814,1.5075771106012141,ok,
M0054,G06,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.364157756594053,1.10672709435262,ok,
M0054,G06,sarimax,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.10372775241357035,0.31524335800533493,ok,
M0055,G07,seasonal_naive,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.049758425240029144,0.832270162684066,ok,
M0055,G07,weighted_baseline,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.20700532676641595,3.4624157849303416,ok,
M0055,G07,holt_winters,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.05317873345945644,0.8894789763569388,ok,
M0055,G07,sarimax,1,2025-11-29 00:00:00,2026-01-23 23:00:00,2026-01-24 00:00:00,2026-01-24 23:00:00,1344,24,0.047289523623984024,0.7909747812541928,ok,
M0055,G07,seasonal_naive,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.08000155450028937,1.2979170566302278,ok,
M0055,G07,weighted_baseline,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.2374345037531053,3.852053802936723,ok,
M0055,G07,holt_winters,2,2025-12-06 00:00:00,2026-01-30 23:00:00,2026-01-31 00:00:00,2026-01-31 23:00:00,1344,24,0.06048783883622419,0.9813334032647042,ok,
